name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full
AARON,AARON,MO,Bates,1895.0,1933.0,True,2.0,4,True,38.0,True,AARON,BATES,MO,2091668.0,Post Office,Aaron Post Office (historical),Bates,38.4222222,-94.1541667,268.0,1.0,38.4222222,-94.1541667,Missouri
AARON,AARON,GA,Bulloch,1909.0,1920.0,True,3.0,7,True,11.0,True,AARON,BULLOCH,GA,326146.0,Populated Place,Aaron,Bulloch,32.5682197,-81.9923397,81.0,1.0,32.5682197,-81.9923397,Georgia
AARON,AARON,SC,Anderson,1892.0,1899.0,True,6.0,9,True,7.0,True,AARON,ANDERSON,SC,1253367.0,Post Office,Aaron Post Office (historical),Anderson,34.5770533,-82.6234664,265.0,1.0,34.5770533,-82.6234664,South Carolina
ABADYL,ABADYL,MO,Christian,1895.0,1919.0,True,4.0,13,True,24.0,True,ABADYL,CHRISTIAN,MO,740613.0,Populated Place,Abadyl,Christian,37.0383858,-92.9471194,402.0,1.0,37.0383858,-92.9471194,Missouri
ABATTIS,ABATTIS,MO,Warren,1878.0,1904.0,True,5.0,15,True,26.0,True,ABATTIS,WARREN,MO,2091669.0,Post Office,Abattis Post Office (historical),Warren,38.8166667,-91.3916667,169.0,1.0,38.8166667,-91.3916667,Missouri
ABAUGH,ABAUGH,AR,Newton,1928.0,1954.0,True,1.0,16,True,26.0,True,ARBAUGH,NEWTON,AR,70458.0,Populated Place,Arbaugh,Newton,35.7817467,-93.5015737,714.0,0.833333333333333,35.7817467,-93.5015737,Arkansas
ABBA,ABBA,GA,Irwin,1884.0,1954.0,True,1.0,19,True,70.0,True,ABBA,IRWIN,GA,330993.0,Populated Place,Abba,Irwin,31.7568495,-83.3704361,110.0,1.0,31.7568495,-83.3704361,Georgia
ABBEY,ABBEY,AL,Franklin,1898.0,1902.0,True,6.0,24,True,4.0,True,ABBEY,FRANKLIN,AL,166634.0,Post Office,Abbey Post Office (historical),Franklin,34.5459268,-87.5689162,186.0,1.0,34.5459268,-87.5689162,Alabama
ABBEY,ABBEY,NY,Chautauqua,1898.0,1898.0,True,8.0,25,True,0.0,True,ABBEY,CHAUTAUQUA,NY,942115.0,Cemetery,Abbey Cemetery,Chautauqua,42.4314377,-79.1978193,342.0,1.0,42.4314377,-79.1978193,New York
ABBIE JOE,ABBIE JOE,LA,Beauregard,1918.0,1925.0,True,3.0,26,True,7.0,True,ABBIE JOE,BEAUREGARD,LA,544790.0,Populated Place,Abbie Joe (historical),Beauregard,30.4918659,-93.3032165,20.0,1.0,30.4918659,-93.3032165,Louisiana
ABBOT,ABBOT(T),ME,Piscataquia/Somerset,1825.0,1912.0,True,2.0,28,True,87.0,True,ABBOT,PISCATAQUIS,ME,1910003.0,Post Office,Abbot Post Office,Piscataquis,45.1861442,-69.4541013,141.0,1.0,45.1861442,-69.4541013,Maine
ABBOTSFORD,ABBOTSFORD,NY,Westchester,1851.0,1852.0,True,9.0,29,True,1.0,True,ABBOTSFORD,WESTCHESTER,NY,942546.0,Populated Place,Abbotsford,Westchester,41.0250973,-73.8704127,46.0,1.0,41.0250973,-73.8704127,New York
ABBOTT,ABBOTT,MO,Greene,1892.0,1902.0,True,5.0,31,True,10.0,True,ABBOTT,GREENE,MO,740362.0,Locale,Abbott,Greene,37.2914349,-93.2640765,393.0,1.0,37.2914349,-93.2640765,Missouri
ABBOTT,ABBOTT,TN,Campbell,1890.0,1892.0,True,6.0,32,True,2.0,True,ABBOT,CAMPBELL,TN,1311317.0,Populated Place,Abbot,Campbell,36.3695241,-84.2735421,423.0,0.833333333333333,36.3695241,-84.2735421,Tennessee
ABBOTT,ABBOTT,AR,Scott,1899.0,1973.0,True,1.0,34,True,74.0,True,ABBOTT,SCOTT,AR,70403.0,Populated Place,Abbott,Scott,35.0734293,-94.1938205,190.0,1.0,35.0734293,-94.1938205,Arkansas
ABBOTT,ABBOTT,MS,Clay,1880.0,1941.0,True,2.0,36,True,61.0,True,ABBOTT,CLAY,MS,666126.0,Populated Place,Abbott,Clay,33.6801182,-88.774496,76.0,1.0,33.6801182,-88.774496,Mississippi
ABBOTT RUN,ABBOTT RUN,RI,Providence,1884.0,1924.0,True,2.0,37,True,40.0,True,ABBOTT RUN,PROVIDENCE,RI,1218964.0,Populated Place,Abbott Run,Providence,41.9553769,-71.3889456,37.0,1.0,41.9553769,-71.3889456,Rhode Island
ABBOTTS,ABBOTTS,NY,Cattaraugus,1882.0,1903.0,True,6.0,38,True,21.0,True,ABBOTTS,CATTARAUGUS,NY,942120.0,Populated Place,Abbotts,Cattaraugus,42.257011,-78.3186277,498.0,1.0,42.257011,-78.3186277,New York
ABBOTTSFORD,ABBOTTSFORD,GA,Troup,1907.0,1926.0,True,3.0,41,True,19.0,True,ABBOTTSFORD,TROUP,GA,330994.0,Populated Place,Abbottsford,Troup,33.0473455,-85.1796645,212.0,1.0,33.0473455,-85.1796645,Georgia
ABDERA,ABDERA,PA,Clinton,1867.0,1904.0,True,4.0,43,True,37.0,True,ABDERA,CLINTON,PA,1197104.0,Populated Place,Abdera,Clinton,41.0306208,-77.5608261,265.0,1.0,41.0306208,-77.5608261,Pennsylvania
ABEL,ABEL,AL,Cleburne,1889.0,1907.0,True,5.0,46,True,18.0,True,ABEL,CLEBURNE,AL,159044.0,Populated Place,Abel,Cleburne,33.5487187,-85.7124608,294.0,1.0,33.5487187,-85.7124608,Alabama
ABEL,ABEL,MS,Smith,1895.0,1907.0,True,5.0,48,True,12.0,True,ABEL,SMITH,MS,707235.0,Locale,Abel (historical),Smith,31.8362714,-89.5786807,117.0,1.0,31.8362714,-89.5786807,Mississippi
ABERCROMBIE,ABERCROMBIE,AL,Bibb,1880.0,1906.0,True,5.0,52,True,26.0,True,ABERCROMBIE,BIBB,AL,150979.0,Populated Place,Abercrombie,Bibb,32.8487374,-87.1649961,94.0,1.0,32.8487374,-87.1649961,Alabama
ABERDEEN,ABERDEEN,MO,Pike,1871.0,1907.0,False,5.0,53,True,36.0,True,ABERDEEN,PIKE,MO,759548.0,Post Office,Aberdeen Post Office (historical),Pike,39.2769906,-90.9984687,191.0,1.0,39.2769906,-90.9984687,Missouri
ABERDEEN,ABERDEEN,AR,Monroe,1851.0,1887.0,False,5.0,54,True,36.0,True,ABERDEEN,MONROE,AR,45773.0,Populated Place,Aberdeen,Monroe,34.6034302,-91.3417918,61.0,1.0,34.6034302,-91.3417918,Arkansas
ABERDEEN,ABERDEEN,GA,Fayette,1910.0,1929.0,True,3.0,57,True,19.0,True,ABERDEEN,FAYETTE,GA,326147.0,Populated Place,Aberdeen,Fayette,33.4090047,-84.6018742,275.0,1.0,33.4090047,-84.6018742,Georgia
ABERDEEN,ABERDEEN,PA,Lackawanna,1898.0,1910.0,True,4.0,60,True,12.0,True,ABERDEEN,LACKAWANNA,PA,1168027.0,Populated Place,Aberdeen,Lackawanna,41.3586944,-75.4937961,488.0,1.0,41.3586944,-75.4937961,Pennsylvania
ABERDEEN JUNCTION,ABERDEEN JUNCTION,MS,Monroe,1870.0,1870.0,True,9.0,61,True,0.0,True,ABERDEEN JUNCTION,MONROE,MS,674461.0,Populated Place,Aberdeen Junction,Monroe,33.7323388,-88.6539363,90.0,1.0,33.7323388,-88.6539363,Mississippi
ABERFOIL,ABERFOIL,AL,Bullock,1837.0,1905.0,False,4.0,62,True,68.0,True,ABERFOIL,BULLOCK,AL,112891.0,Populated Place,Aberfoil,Bullock,32.0704299,-85.6877257,172.0,1.0,32.0704299,-85.6877257,Alabama
ABERNATHY,ABERNATHY,MO,Perry,1834.0,1873.0,False,5.0,65,True,39.0,True,ABERNATHY,PERRY,MO,713126.0,School,Abernathy School (historical),Perry,37.6658857,-89.7856602,171.0,1.0,37.6658857,-89.7856602,Missouri
ABERNATHY,ABERNATHY,TN,Lauderdale,1881.0,1891.0,True,5.0,66,True,10.0,True,ABERNATHY,LAUDERDALE,TN,1311077.0,Populated Place,Abernathy (historical),Lauderdale,35.8061871,-89.472296,149.0,1.0,35.8061871,-89.472296,Tennessee
ABERNATHY,ABERNATHY,AL,Cleburne,1858.0,1904.0,False,4.0,67,True,46.0,True,ABERNATHY,CLEBURNE,AL,155975.0,Populated Place,Abernathy,Cleburne,33.6506627,-85.4074538,314.0,1.0,33.6506627,-85.4074538,Alabama
ABE'S SPRINGS,ABE'S SPRINGS,FL,Calhoun,1850.0,1894.0,False,5.0,69,True,44.0,True,ABE SPRINGS,CALHOUN,FL,295089.0,Populated Place,Abe Springs,Calhoun,30.3657516,-85.147418,29.0,0.846153846153846,30.3657516,-85.147418,Florida
ABESVILLE,ABESVILLE,MO,Stone,1906.0,1914.0,True,4.0,70,True,8.0,True,ABESVILLE,STONE,MO,713127.0,Populated Place,Abesville,Stone,36.8397806,-93.3707428,347.0,1.0,36.8397806,-93.3707428,Missouri
ABIFF,ABIFF,TN,Dickson,1887.0,1906.0,True,5.0,71,True,19.0,True,ABIFF,DICKSON,TN,1314559.0,Populated Place,Abiff,Dickson,35.9761743,-87.3175112,280.0,1.0,35.9761743,-87.3175112,Tennessee
ABILENE,ABILENE,GA,Carroll,1894.0,1902.0,True,5.0,73,True,8.0,True,ABILENE,CARROLL,GA,326148.0,Populated Place,Abilene,Carroll,33.6492756,-85.0496668,324.0,1.0,33.6492756,-85.0496668,Georgia
ABINGDON,ABINGDON,SC,Cherokee,1898.0,1904.0,True,6.0,75,True,6.0,True,ABINGDON,CHEROKEE,SC,1227860.0,Populated Place,Abingdon,Cherokee,34.9923532,-81.4995365,183.0,1.0,34.9923532,-81.4995365,South Carolina
ABINGTON,ABINGTON,LA,Red River,1907.0,1929.0,True,3.0,77,True,22.0,True,ABINGTON,RED RIVER,LA,541041.0,Populated Place,Abington,Red River,32.1115492,-93.4787867,41.0,1.0,32.1115492,-93.4787867,Louisiana
ABINGTON,ABINGTON,MA,Plymouth,1806.0,1907.0,True,1.0,78,True,101.0,True,ABINGTON,PLYMOUTH,MA,618795.0,Post Office,Abington Post Office (historical),Plymouth,42.1081562,-70.9444886,33.0,1.0,42.1081562,-70.9444886,Massachusetts
ABNER,ABNER,AL,Clay,1888.0,1904.0,True,5.0,84,True,16.0,True,ABNER,CLAY,AL,139656.0,Populated Place,Abner (historical),Clay,33.29239,-85.6586,314.0,1.0,33.29239,-85.6586,Alabama
ABNER,ABNER,AR,Pike,1912.0,1925.0,True,3.0,85,True,13.0,True,ABNER,PIKE,AR,64593.0,Populated Place,Abner (historical),Pike,34.1834395,-93.710742,165.0,1.0,34.1834395,-93.710742,Arkansas
ABNEY,ABNEY,MS,Itawamba,1884.0,1905.0,True,5.0,89,True,21.0,True,ABNEY,ITAWAMBA,MS,691657.0,Populated Place,Abney,Itawamba,34.2134399,-88.4869916,113.0,1.0,34.2134399,-88.4869916,Mississippi
ABNEY,ABNEY,SC,Kershaw,1882.0,1904.0,False,5.0,90,True,22.0,True,ABNEY,KERSHAW,SC,1244844.0,Church,Abney Church,Kershaw,34.5093224,-80.512851,123.0,,34.5093224,-80.512851,South Carolina
ABO,ABO,MO,Laclede,1893.0,1940.0,True,2.0,91,True,47.0,True,ABO,LACLEDE,MO,2093308.0,Post Office,Abo Post Office (historical),Laclede,37.6972222,-92.4652778,274.0,1.0,37.6972222,-92.4652778,Missouri
ABRAHAMSVILLE,ABRAHAMSVILLE,PA,Wayne,1897.0,1910.0,True,4.0,95,True,13.0,True,ABRAHAMSVILLE,WAYNE,PA,1192056.0,Populated Place,Abrahamsville,Wayne,41.764255,-75.1235031,338.0,1.0,41.764255,-75.1235031,Pennsylvania
ABROTH,ABROTH,LA,West Baton Rouge,1880.0,1956.0,True,1.0,98,True,76.0,True,ARBROTH,WEST BATON ROUGE,LA,532201.0,Populated Place,Arbroth,West Baton Rouge,30.6104654,-91.3189991,9.0,0.833333333333333,30.6104654,-91.3189991,Louisiana
ABSALOM,ABSALOM,GA,Hall,1880.0,1901.0,True,5.0,99,True,21.0,True,ABSALOM,HALL,GA,1686833.0,Populated Place,Absalom (historical),Hall,34.2734338,-83.915181,359.0,1.0,34.2734338,-83.915181,Georgia
ABSECOM,ABSECOM(BE),NJ,Atlantic,1807.0,1847.0,True,7.0,101,True,40.0,True,ABSECOM,ATLANTIC,NJ,874242.0,Populated Place,Absecom,Atlantic,39.4284503,-74.4957076,7.0,1.0,39.4284503,-74.4957076,New Jersey
ABSECON HEIGHTS,ABSECON HEIGHTS,NJ,Atlantic,1910.0,1921.0,True,3.0,103,True,11.0,True,ABSECON HEIGHTS,ATLANTIC,NJ,874247.0,Populated Place,Absecon Heights,Atlantic,39.4467839,-74.4740399,10.0,1.0,39.4467839,-74.4740399,New Jersey
ACADEMIA,ACADEMIA,PA,Juniata,1847.0,1956.0,True,1.0,105,True,109.0,True,ACADEMIA,JUNIATA,PA,1192057.0,Populated Place,Academia,Juniata,40.4964672,-77.4758231,162.0,1.0,40.4964672,-77.4758231,Pennsylvania
ACADEMY,ACADEMY,NY,Ontario,1850.0,1909.0,True,3.0,107,True,59.0,True,ACADEMY,ONTARIO,NY,942135.0,Locale,Academy,Ontario,42.7578435,-77.3622072,337.0,1.0,42.7578435,-77.3622072,New York
ACADEMY CORNERS,ACADEMY CORNERS,PA,Tioga,1876.0,1930.0,True,2.0,109,True,54.0,True,ACADEMY CORNERS,TIOGA,PA,1168032.0,Locale,Academy Corners,Tioga,41.9567381,-77.4188712,371.0,1.0,41.9567381,-77.4188712,Pennsylvania
ACADIA,ACADIA,ME,Aroostook,1886.0,1927.0,True,5.0,111,True,41.0,True,ACADIA,AROOSTOOK,ME,561074.0,Populated Place,Acadia,Aroostook,46.986154,-68.031693,186.0,1.0,46.986154,-68.031693,Maine
ACASTO,ACASTO,MO,Clark,1857.0,1905.0,True,4.0,113,True,48.0,True,ACASTO,CLARK,MO,759808.0,Post Office,Acasto Post Office,Clark,40.59809,-91.8340575,211.0,1.0,40.59809,-91.8340575,Missouri
ACASTO,ACASTO,NY,Chautauqua,1826.0,1836.0,False,9.0,114,True,10.0,True,ACASTO,CHAUTAUQUA,NY,953797.0,Populated Place,Acasto,Chautauqua,42.5675589,-79.1128169,178.0,1.0,42.5675589,-79.1128169,New York
ACCORD,ACCORD,MA,Plymouth,1900.0,1968.0,True,1.0,119,True,68.0,True,ACCORD,PLYMOUTH,MA,1976528.0,Post Office,Accord Post Office,Plymouth,42.1750522,-70.8879084,42.0,1.0,42.1750522,-70.8879084,Massachusetts
ACHATES,ACHATES,AL,Talladega,1882.0,1894.0,False,6.0,122,True,12.0,True,ACHATES,TALLADEGA,AL,164208.0,Populated Place,Achates,Talladega,33.2023374,-86.4083116,151.0,1.0,33.2023374,-86.4083116,Alabama
ACHESON,ACHESON,PA,Washington,1898.0,1901.0,True,4.0,123,True,3.0,True,ACHESON,WASHINGTON,PA,1168039.0,Populated Place,Acheson,Washington,40.1950717,-80.4511781,275.0,1.0,40.1950717,-80.4511781,Pennsylvania
ACHORD,ACHORD,GA,Dodge,1898.0,1905.0,True,5.0,125,True,7.0,True,ACHORD,DODGE,GA,326149.0,Populated Place,Achord,Dodge,32.1062865,-82.9687564,84.0,1.0,32.1062865,-82.9687564,Georgia
ACIDALIA,ACIDALIA,NY,Sullivan,1882.0,1944.0,True,2.0,127,True,62.0,True,ACIDALIA,SULLIVAN,NY,972149.0,Populated Place,Acidalia,Sullivan,41.8995324,-75.0332214,465.0,1.0,41.8995324,-75.0332214,New York
ACKER,ACKER,PA,Perry,1871.0,1904.0,True,4.0,129,True,33.0,True,ACKER,PERRY,PA,1202945.0,Populated Place,Acker,Perry,40.4973059,-77.0599799,173.0,1.0,40.4973059,-77.0599799,Pennsylvania
ACKERMANVILLE,ACKERMANVILLE,PA,Northampton,1870.0,1966.0,True,1.0,131,True,96.0,True,ACKERMANVILLE,NORTHAMPTON,PA,1168046.0,Populated Place,Ackermanville,Northampton,40.8392629,-75.2193454,149.0,1.0,40.8392629,-75.2193454,Pennsylvania
ACKERVILLE,ACKERVILLE (AKERVILLE),AL,Wilcox,1892.0,1940.0,True,2.0,132,True,48.0,True,ACKERVILLE,WILCOX,AL,154959.0,Populated Place,Ackerville,Wilcox,32.0295905,-87.0663746,87.0,1.0,32.0295905,-87.0663746,Alabama
ACKLEY STATION,ACKLEY STATION,PA,Warren,1878.0,1904.0,True,2.0,135,True,26.0,True,ACKLEY STATION,WARREN,PA,1214604.0,Post Office,Ackley Station Post Office (historical),Warren,41.9647809,-79.1308791,378.0,1.0,41.9647809,-79.1308791,Pennsylvania
ACKWORTH,ACKWORTH,NH,Sullivan,1811.0,1836.0,True,7.0,137,True,25.0,True,ACKWORTH,SULLIVAN,NH,1917415.0,Post Office,Ackworth Post Office,Sullivan,43.2095814,-72.2939701,414.0,1.0,43.2095814,-72.2939701,New Hampshire
ACLINE,ACLINE,FL,Charlotte,1910.0,1927.0,True,3.0,138,True,17.0,True,ACLINE,CHARLOTTE,FL,277665.0,Populated Place,Acline,Charlotte,26.885063,-82.0150882,4.0,1.0,26.885063,-82.0150882,Florida
ACMAR,ACMAR,AL,Saint Clair,1911.0,1987.0,True,1.0,139,True,76.0,True,ACMAR,ST. CLAIR,AL,167240.0,Post Office,Acmar Post Office,St. Clair,33.6226026,-86.4958172,256.0,1.0,33.6226026,-86.4958172,Alabama
ACME,ACME,MO,Clay,1882.0,1900.0,True,5.0,141,True,18.0,True,ACME,CLAY,MO,759721.0,Post Office,Acme Post Office (historical),Clay,39.2308358,-94.5449544,291.0,1.0,39.2308358,-94.5449544,Missouri
ACME,ACME,MS,Jasper,1886.0,1916.0,True,4.0,144,True,30.0,True,ACME,JASPER,MS,691658.0,Populated Place,Acme,Jasper,31.9676534,-89.1733921,130.0,1.0,31.9676534,-89.1733921,Mississippi
ACMETONIA,ACMETONIA,PA,Allegheny,1887.0,1891.0,True,4.0,146,True,4.0,True,ACMETONIA,ALLEGHENY,PA,1168051.0,Populated Place,Acmetonia,Allegheny,40.5409009,-79.8158826,232.0,1.0,40.5409009,-79.8158826,Pennsylvania
ACOAXET,ACOAXET,MA,Bristol,1900.0,1964.0,True,1.0,147,True,64.0,True,ACOAXET,BRISTOL,MA,606711.0,Populated Place,Acoaxet,Bristol,41.5070483,-71.096709,7.0,1.0,41.5070483,-71.096709,Massachusetts
ACONA,ACONA (ACORA),MS,Holmes,1852.0,1911.0,False,4.0,148,True,59.0,True,ACONA,HOLMES,MS,666139.0,Populated Place,Acona,Holmes,33.2717917,-90.0161957,105.0,1.0,33.2717917,-90.0161957,Mississippi
ACORN,ACORN,MO,Ripley,1902.0,1937.0,True,2.0,149,True,35.0,True,ACORN,RIPLEY,MO,765612.0,Post Office,Acorn Post Office,Ripley,36.5045044,-90.7020617,89.0,1.0,36.5045044,-90.7020617,Missouri
ACORN,ACORN,TN,Monroe,1889.0,1935.0,True,2.0,150,True,46.0,True,ACORN,MONROE,TN,1314560.0,Populated Place,Acorn,Monroe,35.4675785,-84.2254716,262.0,1.0,35.4675785,-84.2254716,Tennessee
ACORN,ACORN,AR,Polk,1892.0,1915.0,False,4.0,152,True,23.0,True,ACORN,POLK,AR,76151.0,Populated Place,Acorn,Polk,34.6428825,-94.2010437,331.0,1.0,34.6428825,-94.2010437,Arkansas
ACORN,ACORN,GA,Habersham,1895.0,1906.0,True,5.0,153,True,11.0,True,ACORN,HABERSHAM,GA,331689.0,Populated Place,Acorn,Habersham,34.6012079,-83.6135082,439.0,1.0,34.6012079,-83.6135082,Georgia
ACORN RIDGE,ACORN RIDGE,MO,Stoddard,1860.0,1909.0,False,3.0,155,True,49.0,True,ACORN RIDGE,STODDARD,MO,713133.0,Populated Place,Acorn Ridge,Stoddard,36.9133855,-90.0581516,118.0,1.0,36.9133855,-90.0581516,Missouri
ACREE,ACREE,GA,Dougherty,1881.0,1955.0,True,1.0,159,True,74.0,True,ACREE,DOUGHERTY,GA,310381.0,Populated Place,Acree,Dougherty,31.5554539,-83.9960153,71.0,1.0,31.5554539,-83.9960153,Georgia
ACRON,ACRON,AL,Hale,1871.0,1883.0,True,5.0,161,True,12.0,True,AKRON,HALE,AL,168628.0,Post Office,Akron Post Office,Hale,32.8775695,-87.7412638,40.0,0.8,32.8775695,-87.7412638,Alabama
ACTION,ACTION,TN,McNairy,1899.0,1904.0,True,6.0,164,True,5.0,True,ACTON,MCNAIRY,TN,1275443.0,Populated Place,Acton,McNairy,35.0081419,-88.4594899,142.0,0.833333333333333,35.0081419,-88.4594899,Tennessee
ACTION,ACTION,AL,Jefferson,1924.0,1926.0,True,5.0,165,True,2.0,True,ACTON,JEFFERSON,AL,112907.0,Populated Place,Acton,Jefferson,33.4267745,-86.7352655,147.0,0.833333333333333,33.4267745,-86.7352655,Alabama
ACTIVE,ACTIVE,AL,Bibb,1899.0,1906.0,True,6.0,166,True,7.0,True,ACTIVE,BIBB,AL,159047.0,Populated Place,Active,Bibb,32.8679034,-86.9769358,134.0,1.0,32.8679034,-86.9769358,Alabama
ACTIVITY,ACTIVITY,AL,Monroe,1836.0,1908.0,False,4.0,167,True,72.0,True,ACTIVITY,MONROE,AL,156705.0,Populated Place,Activity,Monroe,31.7190451,-87.0491494,171.0,1.0,31.7190451,-87.0491494,Alabama
ACTON,ACTON,AL,Shelby,1908.0,1926.0,True,3.0,168,True,18.0,True,ACTON,SHELBY,AL,112906.0,Populated Place,Acton,Shelby,33.3562217,-86.8069333,154.0,1.0,33.3562217,-86.8069333,Alabama
ACTON,ACTON,GA,Harris,1891.0,1909.0,True,4.0,170,True,18.0,True,ACTON,HARRIS,GA,350929.0,Populated Place,Acton (historical),Harris,32.6529138,-85.009934,193.0,1.0,32.6529138,-85.009934,Georgia
ACTON,ACTON (2),ME,York,1833.0,1853.0,True,7.0,174,True,20.0,True,ACTON,YORK,ME,1910723.0,Post Office,Acton Post Office,York,43.5340601,-70.9148934,226.0,1.0,43.5340601,-70.9148934,Maine
ACTON CORNER,ACTON CORNER,ME,York,1833.0,1853.0,True,7.0,175,True,20.0,True,ACTON CORNER,YORK,ME,1910723.0,Post Office,Acton Corner Post Office,York,43.5340601,-70.9148934,226.0,1.0,43.5340601,-70.9148934,Maine
ACTUSTON,ACTUSTON,AL,Butler,1883.0,1883.0,True,8.0,177,True,0.0,True,ACTUSTON,BUTLER,AL,155358.0,Locale,Actuston,Butler,31.5946043,-86.7777507,66.0,1.0,31.5946043,-86.7777507,Alabama
ACUFF,ACUFF,TN,Union,1883.0,1903.0,True,5.0,178,True,20.0,True,ACUFF,UNION,TN,1311773.0,Populated Place,Acuff,Union,36.3159148,-83.7199092,317.0,1.0,36.3159148,-83.7199092,Tennessee
ACUSHNET,ACUSHNET,MA,Bristol,1864.0,1907.0,True,1.0,179,True,43.0,True,ACUSHNET,BRISTOL,MA,2783666.0,Post Office,Acushnet Post Office,Bristol,41.6809264,-70.9090113,20.0,1.0,41.6809264,-70.9090113,Massachusetts
ACY,ACY,LA,Ascension,1901.0,1954.0,True,1.0,181,True,53.0,True,ACY,ASCENSION,LA,532076.0,Populated Place,Acy,Ascension,30.2188079,-90.8203734,2.0,1.0,30.2188079,-90.8203734,Louisiana
ADA,ADA,MO,Ray,1864.0,1873.0,True,6.0,183,True,9.0,True,ADA,RAY,MO,730045.0,Populated Place,Ada,Ray,39.2233407,-94.1132786,224.0,1.0,39.2233407,-94.1132786,Missouri
ADA,ADA,MO,Taney,1904.0,1907.0,True,6.0,184,True,3.0,True,ADA,TANEY,MO,740301.0,Locale,Ada,Taney,36.7756145,-92.9054515,283.0,1.0,36.7756145,-92.9054515,Missouri
ADA,ADA,TN,Grainger,1895.0,1898.0,True,6.0,185,True,3.0,True,ADA,GRAINGER,TN,1314273.0,Populated Place,Ada,Grainger,36.1375851,-83.6654575,286.0,1.0,36.1375851,-83.6654575,Tennessee
ADA,ADA,AL,Montgomery,1881.0,1922.0,True,3.0,187,True,41.0,True,ADA,MONTGOMERY,AL,112911.0,Populated Place,Ada,Montgomery,32.1054238,-86.2763547,98.0,1.0,32.1054238,-86.2763547,Alabama
ADA,ADA,AR,Conway,1880.0,1913.0,False,4.0,188,True,33.0,True,ADA,CONWAY,AR,57247.0,Populated Place,Ada,Conway,35.1070303,-92.8735019,107.0,1.0,35.1070303,-92.8735019,Arkansas
ADA,ADA,GA,Turner,1889.0,1911.0,True,4.0,191,True,22.0,True,ADA,TURNER,GA,355422.0,Populated Place,Ada,Turner,31.776012,-83.6932251,123.0,1.0,31.776012,-83.6932251,Georgia
ADA,ADA,MS,Choctaw,1869.0,1879.0,True,7.0,192,True,10.0,True,ADA,CHOCTAW,MS,685826.0,Locale,Ada (historical),Choctaw,33.4792894,-89.2847904,123.0,1.0,33.4792894,-89.2847904,Mississippi
ADABELLE,ADABELLE,GA,Bulloch,1900.0,1907.0,True,5.0,194,True,7.0,True,ADABELLE,BULLOCH,GA,326150.0,Populated Place,Adabelle,Bulloch,32.2915733,-81.9270604,47.0,1.0,32.2915733,-81.9270604,Georgia
ADAINSTON,ADAINSTON,NJ,Ocean,1900.0,1959.0,True,1.0,197,True,59.0,True,ADAMSTON,OCEAN,NJ,874258.0,Populated Place,Adamston,Ocean,40.0453944,-74.0951383,3.0,0.777777777777778,40.0453944,-74.0951383,New Jersey
ADAIR,ADAIR,MO,Adair,1878.0,1900.0,True,5.0,198,True,22.0,True,ADAIR,ADAIR,MO,713135.0,Populated Place,Adair,Adair,40.2522575,-92.3765782,273.0,1.0,40.2522575,-92.3765782,Missouri
ADAIR,ADAIR,TN,Madison,1892.0,1903.0,True,5.0,199,True,11.0,True,ADAIR,MADISON,TN,1275447.0,Populated Place,Adair,Madison,35.7142384,-88.9608952,127.0,1.0,35.7142384,-88.9608952,Tennessee
ADAIR,ADAIR,MS,Carroll,1902.0,1911.0,True,4.0,202,True,9.0,True,ADAIR,CARROLL,MS,666143.0,Populated Place,Adair,Carroll,33.3137351,-90.0906398,109.0,1.0,33.3137351,-90.0906398,Mississippi
ADAM,ADAM,GA,Richmond,1886.0,1895.0,False,6.0,208,True,9.0,True,ADAMS,RICHMOND,GA,357802.0,Populated Place,Adams (historical),Richmond,33.4098611,-82.0109501,48.0,0.75,33.4098611,-82.0109501,Georgia
ADAMANT,ADAMANT,VT,Washington,1905.0,1991.0,True,1.0,209,True,86.0,True,ADAMANT,WASHINGTON,VT,1918977.0,Post Office,Adamant Post Office,Washington,44.329309,-72.5030388,319.0,1.0,44.329309,-72.5030388,Vermont
ADAMS,ADAMS,LA,Washington,1900.0,1907.0,True,5.0,212,True,7.0,True,ADAMS,WASHINGTON,LA,532079.0,Cemetery,Adams Cemetery,Washington,30.6845932,-90.0223908,29.0,1.0,30.6845932,-90.0223908,Louisiana
ADAMS,ADAMS,AL,Chilton,1898.0,1904.0,True,5.0,215,True,6.0,True,ADAMS,CHILTON,AL,155977.0,Populated Place,Adams,Chilton,32.7395731,-86.8327647,109.0,1.0,32.7395731,-86.8327647,Alabama
ADAMS,ADAMS,CT,Fairfield,1898.0,1900.0,True,7.0,218,True,2.0,True,ADAMS,FAIRFIELD,CT,205043.0,Cemetery,Adams Cemetery,Fairfield,41.0456829,-73.5723279,12.0,1.0,41.0456829,-73.5723279,Connecticut
ADAMS,ADAMS,GA,Lee,1897.0,1925.0,True,3.0,219,True,28.0,True,ADAMS,LEE,GA,356426.0,Populated Place,Adams,Lee,31.8237803,-84.2151876,92.0,1.0,31.8237803,-84.2151876,Georgia
